Orig Label	Perturbation	True NPN	N1	Sentence Raw Text
Y	3	N	nose	"What 's the big deal if he hangs out with us ? "" "" The big deal , "" Michael said , "" is that it is n't helping our reputation to hang out with a geek like him . "" Donny jumped up and stood nose to with Michael . """
Y	3	N	nose	"If you 've got a problem with my brother , you 've got a problem with me . "" nose to ."
Y	3	N	nose	"like him . "" Donny jumped up and stood nose to with Michael . """
Y	3	N	nose	Blade pulls Vreede back so they 're nose to -- # BLADE #
Y	3	N	nose	For a moment , the two warriors are nose to .
Y	3	N	nose	nose to with Grandma .
Y	3	N	nose	Two of the cars were parked nose to across Cemetery Road , blocking it to traffic .
Y	3	N	nose	With a calm I had perfected over the years , I parked nose to with the unfortunate vehicle .
Y	3	N	nose	Well , me and Mr. Augusto come nose to with our trucks .
Y	3	N	nose	We could talk in circles for days and them trucks 'd still be nose to .
Y	3	N	nose	The music was loud , the dances fast and close ; so conversation consisted of quick whispers in your partner 's ear , quips at arm 's length , or brief nose to exchanges .
Y	3	N	nose	The soldier grinned , took three steps forward , dropped to one knee , putting him nose to with Bradley , and saluted.
Y	3	N	nose	He saw two men almost nose to , a tall , bulldogfaced man with a graying crew cut facing off against a shorter man who glared at him intensely .
Y	3	N	nose	In the far corner , a second horse stood nose to with Betty .
Y	3	N	nose	"For sure I would have told you if it had come . "" Doubt must have shone in my eyes , for he stepped closer and leaned down until we were nose to . "" I give you my word , Ilsa ."
Y	3	N	nose	Veins of black patina etched out a series of intricate scales around the large loop , forming two serpentine heads that joined nose to .
Y	3	N	nose	"Going into Florida would be suicide . "" # "" I do n't care . "" Alaric stood , stepping forward so that he and Mahir were almost nose to ."
Y	3	N	nose	We froze , almost nose to .
Y	3	N	nose	There they found Edmond nose to with Neil Paige , the property foreman , while Laura and Carlos Madera , one of the vineyard employees , watched with concerned faces .
Y	3	N	nose	nose to , he and Bone regarded each other .
Y	3	N	nose	Jerry , who was practically nose to with the salesman , felt the tremor .
Y	3	N	nose	"For the answer to that , Nudur , you must look into my eyes . "" Nudur leans forward and peers into the jackal 's golden-brown irises . "" Closer , boy . "" Nudur takes another step , until he and the jackal are nearly nose to ."
Y	3	N	nose	Melanie pulled out the next album to see what havoc adolescence had wreaked and was greeted instead with a wedding portrait : Vanessa and Michael , nose to .
Y	3	N	nose	I crouched down so we were nose to .
Y	3	N	nose	The door slowly creaked open , and Dan found himself nose to with the barrel of a shotgun . #
Y	3	N	nose	Gale stopped the crawler nose to with Lander 1 , not centimeters between them . #
Y	3	N	nose	"Playfully eluding Dona 's clutches , he backed into someone . "" Excuse me , "" he said , and turned to find himself nose to with a familiar face . # "" Why , Campbell , "" Rhine said ."
Y	3	N	nose	It is all he can do to hold it level nose to with this wild and ravenous animal , its foul breath hot upon face .
Y	3	N	nose	At one point , Jake , the newlywed , and his best friend Wlodek , were nose to , yelling at each other about whether Wlodek 's foot had landed within reach of the fire , after a midair meeting between those two .
Y	3	N	nose	"I do n't think anyone is alive in there . "" # Agm froze ; then he moved nose to with Janr . """
Y	3	N	nose	"At the door to the communal nest , Agm touched Janr nose to . "" Peace , brother . "" # Janr gestured goodbye and shuffled toward his pallet . #"
Y	3	N	nose	"It 's going to be one of those moments of history when two men with claims to authority stand nose to and eyeball to eyeball , ' says University of Pennsylvania economist Herbert Levine . "" Someone has got to give or have an open struggle . ' Conflicts also loom over natural resources :"
Y	3	N	nose	"Later that same day Nelson had Mullin nose to . "" I want you to take care of this problem right now , "" Nelson said . "" I want you to call your parents and your agent . "" Mullin was the fifth player Nellie had suspended for drug- or alcohol-related infractions ."
Y	3	N	nose	Peering over a huckleberry bush , I came nose to with a giant bull elk .
Y	3	N	nose	With the studio audience roaring , the two women began screaming at each other , standing nose to , fingers jabbing the air , the bleep machine struggling to keep up .
Y	3	N	nose	"Hour made the viewer a co-conspirator in their anarchy ; they broke the "" fourth wall "" as blithely as if it were a cardboard prop , and incorporated their famous literally nose to : Jerry would lick Dean 's face ;"
Y	3	N	nose	"Lasky likened Hilton and ITT to "" two titans that will go nose to . "" Just the prospect of such a fight sent ITT stock up a whopping $14.75 a share , to $58.50 , the day Hilton launched its offer . ( ITT shares closed Friday at $57.25 , while Hilton stock ended at $28.50 , up $2.75 for the week ."
Y	3	N	nose	Benign or not , we realized that in two small steps , she would be nose to with a descendant of an age-old enemy , the wolf .
Y	3	N	nose	Our sweetest times were afternoon naps on a narrow couch , lying nose to and toes to toes , holding each other , falling asleep to the rhythm of our breath .
Y	3	N	nose	It 's a thrill when you pass close enough to see them nose to .
Y	3	N	nose	The roadblock appears out of nowhere -- two Caprice Classics aligned nose to across three lanes of backcountry asphalt .
Y	3	N	nose	"PHOTO ( BLACK &; WHITE ) : Convict Burt Reynolds ( right ) goes nose to with prison guard Ray Nitschke ( Hall-of-Fame linebacker for the Green Bay Packers ) during a football game in "" The Longest Yard . "" PHOTO ( BLACK &; WHITE ) : John Travolta burns up the dance floor as well as inflaming the envy of men and the hearts"
Y	3	N	nose	Kids can burrow underground right through prairie dog territory and go nose to with a black-tailed prairie dog .
Y	3	N	nose	"She rushed down the last steps and in an instant we were nose to on the bottom step . """
Y	3	N	nose	Every day , in the conduct of Nevada 's public business , a Wharton-Harvard-Cornell management culture , full of hedge-fund wizards and Hayekian derivatives freaks , goes nose to with a public sector that exudes the aura of a sepia-toned desert courthouse in 1938 .
Y	3	N	nose	"When the man continued , "" You 're a liar , "" McCloskey cocked a fist and stepped up nose to . """
Y	3	N	nose	"The queen also rams certain colony members , nose to , as if to assert her authority more strongly . """
Y	3	N	nose	The cars are being driven by remote control , and when they get up to ramming speed and slam nose to , glass flies in every direction .
Y	3	N	nose	While Ginobili , Tim Duncan , Tony Parker and an aging Spurs supporting cast licked their wounds , the Lakers ' Ronny Turiaf went nose to with Chris Mihm ; both dropped angry f-bombs .
Y	3	N	nose	Eliana and Zippy end up nose to .
Y	3	N	nose	Fifty horses are nose to in the corral .
Y	3	N	nose	In die Hall of North American Mammals , for instance , but for a mere glass wall , tiiey come nose to with a mountain lion lounging in die Grand Canyon , a grizzly grubbing with her cubs in Yellowstone , and a coyote howling in Yosemite National Park .
