Orig Label	Perturbation	True NPN	N1	Sentence Raw Text
Y	0	Y	person	You can quickly learn how your product will be working in the real world and also reply more proficiently in order to be able for you to help client requirements involving people which can help obtain information rapidly displayed in addition to boost pageviews and also product-use through person to person .
Y	0	Y	person	I do n't use credit cards in person to person transactions very often .
Y	0	Y	person	More than half of the mail in a typical inbox is newsletters or deals , 17% is social updates , and about 14% is person to person email .
Y	0	Y	person	Given that I have a Live mail account for newletters , etc , and a Live mail account for person to person ( and bills ) I do n't see any of these really helping .
Y	0	Y	person	Our best is going to vary person to person .
Y	0	Y	person	All the charity I offer is direct , person to person .
Y	0	Y	person	Words should have power because we give them power , day by day and person to person .
Y	0	Y	person	Corporations are aware that person to person could possibly is with different damaging experience .
Y	0	Y	person	But conservatism is not exactly winning as it is won on a person to person basis , not on who we elect .
Y	0	Y	person	To an airborne form -- DR . MASCELLI My God , if it 's spreading through the air , person to person , by droplets , it 's ... it 's the plague .
Y	0	Y	person	This is n't a person to person call , Mr. Kitz .
Y	0	Y	person	Stupid sex sickness go person to person - two then four then eight , then everybody .
Y	0	Y	person	"Nobody help nobody , people do bad stuff all over , first kill Kampuchea , Rwanda , Serbia , kill whole world - all because of stupid sickness go person to person jiggy-jig . """
Y	0	Y	person	Otherwise , all communication was by word of mouth , person to person .
Y	0	Y	person	That 's just the way he talked with me , as if I should have been an audience but , Princess Di , I just wanted to talk to him person to person .
Y	0	Y	person	"There was a phone , the doctor removed it . "" I continued : "" He said that it is important that all of your verbal communication is done person to person over the next few days . "" I sighed . "" you do n't remember , and for your own good he wants your best friend to be the one to update you on what 's what and who 's who in your life ."
Y	0	Y	person	No email , no overnighting , no couriers ; I will carry my book into those offices , and I will deliver it to my editor , person to person , hand to hand .
Y	0	Y	person	It is our opiate , drugging our will to resolve our own problems , person to person .
Y	0	Y	person	"For her , the Jane Austen revival has practical consequences . "" Austen deals not only across classes , but person to person , "" she says . "" I 've learned to appreciate some of my relatives through reading Jane Austen . "" For Jane , whose family was her true universe , that might have pleased her the most ."
Y	0	Y	person	"of a glorious flight , they read , "" Jessica Whitney Dubroff , Sea to Shining Sea , April 1996 . "" Photograph Jessica ( at Half Moon Bay with her plane ) "" had a full , wonderful , exquisite life , and she died in a I speak to my children person to person , soul to soul , "" says Hathaway ( with her surviving daughter , Jasmine ) . Author Affiliation * ROB HOWE * LYNDON STAMBLER in Pescadero , VICKIE BANE in Cheyenne , PENELOPE ROWLANDS and GABRIELLE SAVERI in San Francisco , FRAN BRENNAN in Miami and STEPHEN SAWICKI in"
Y	0	Y	person	", they read , "" Jessica Whitney Dubroff , Sea to Shining Sea , April 1996 . "" Photograph Jessica ( at Half Moon Bay with her plane ) "" had a full , wonderful , exquisite life , and she died in a I speak to my children person to person , soul to soul , "" says Hathaway ( with her surviving daughter , Jasmine ) . Author Affiliation * ROB HOWE * LYNDON STAMBLER in Pescadero , VICKIE BANE in Cheyenne , PENELOPE ROWLANDS and GABRIELLE SAVERI in San Francisco , FRAN BRENNAN in Miami and STEPHEN SAWICKI in Falmouth // LIKE MOST"
Y	0	Y	person	"Great . the signed contract , asking , "" Tell me , though , person to person :"
Y	0	Y	person	But each new host , regardless of its species , is like a lottery ticket for the virus , giving it yet another opportunity to evolve the characteristics that would enable it to spread person to person .
Y	0	Y	person	God deals with the soul as person to person , and so God can demand of one what he does not demand of others .
Y	0	Y	person	"being implemented in Syria and will be aggressively pursued until the outbreak is stopped . "" # Dr. Michael Parry , Thomas J. Bradsell Chair of Infectious Diseases , Stamford Hospital , told Newsweek he believes that the dissemination of the virus through municipal water supplies would not become an issue , "" person to person , water features ( e.g. , swimming pools and water parks ) and even food-borne transmission certainly could occur . """
Y	0	Y	person	Keep a check on your diet , chuck the salt shaker at the table and avoid excess salty treats . ' Lymphatic Drainage Facials ' which use mild suction help reduce water retention person to person , research says it 's vital to sleep for 6 to 8 hours .
Y	0	Y	person	Like the Incarnation , our words are most effective when they are person to person and face to face .
Y	0	Y	person	It is important to keep in mind that nontuberculous mycobacteria are environmental , and so unlike mycobacterial tuberculosis , generally this is not a person to person transmitted disease .
Y	0	Y	person	"That one thing alone way and in the same way person to person so you can make better decisions about who to hire based on their actual character , skills , experience , "" Patterson says ."
Y	0	Y	person	And we really are focused on the person to person space and really making that experience better .
Y	0	Y	person	And we notwithstanding , investments in not only the core business but also new business , our regional business and our person to person payments business .
Y	0	Y	person	Remember , our core mission is to make person to person trading on the Internet easier , better , faster and more fun and the rationale behind the Billpoint acquisition was today our users conduct an annualized gross merchandise run settled by check or money order .
Y	0	Y	person	It 's very much about the connections person to person , but these huge emotions and these huge personal conflicts that sort of take over .
Y	0	Y	person	There are many diseases that are transmitted person to person through the hands .
Y	0	Y	person	It is not contagious person to person .
Y	0	Y	person	@!Mr-FIMLEY : It has to be done one person at a time , person to person .
Y	0	Y	person	It 's a very rare event in Hong Kong , and as you pointed out , some of those individuals were certainly immunologically compromised and it did n't spread person to person , and there was relatively small numbers of infections that occurred in spite of tremendous amount of exposure .
Y	0	Y	person	It is not exchanged person to person .
